matrix_group,scale,instance_id,mode,baseline_name,candidate_name,seed_builder,initial_column_count,full_universe_column_count,full_universe_preloaded,algorithm_status,certificate_scope,pricing_state,uses_true_dual_bpc_certificate,official_lower_bound_source,official_lower_bound_scope,B0_direct_objective,objective_schema_version,objective_mode,objective_reference_cost,objective_reference_risk,objective_reference_completion,objective_reference_makespan_metric,objective_makespan_enters_pricing_objective,solution_raw_operating_cost,solution_raw_risk,solution_raw_weighted_completion_time,solution_raw_makespan,solution_raw_objective_unscaled_weighted_sum,solution_normalized_operating_cost,solution_normalized_risk,solution_normalized_weighted_completion_time,solution_normalized_makespan_metric,solution_normalized_objective,solution_official_objective,solution_makespan_enters_pricing_objective,root_lp_bound,root_lp_bound_official,root_bound_le_B0_objective,pricing_round_count,final_judge_call_count,candidate_negative_count,addable_negative_count,duplicate_in_current_master_count,in_pool_not_master_count,forbidden_signature_count,branch_filtered_count,cut_filtered_count,selected_count,selected_would_enter_master_count,selected_all_would_enter_master,added_to_master_count,added_column_count,duplicate_only_count,duplicate_only_audit_status,hidden_negative_count,replacement_only_round_count,manual_rc_audit_pass,pricing_rc_audit_pass,proof_debt_unreleased_count,product_exact_solution_scope,product_exact_solution_count,product_exact_objective,direct_dp_fallback_used,direct_dp_fallback_count,rmp_wall_time,worker_status,diagnostic_dual_source,diagnostic_rmp_iteration_id,diagnostic_dual_fingerprint,worker_wall_time,final_judge_wall_time,time_to_first_negative,time_to_first_addable_negative,labels_generated,labels_generated_before_first_negative,labels_generated_total,labels_extended,sortie_templates,journey_labels,candidate_sequences,path_option_assignments,resource_prune_count,time_window_prune_count,dominance_prune_count,bound_prune_count,bound_check_time,dominance_time,cache_hit_count,cache_miss_count,max_queue_size,peak_label_count,worker_call_count,worker_found_negative_count,worker_found_addable_negative_count,worker_no_column_uncertified_count,worker_incomplete_count,final_judge_saved_by_worker_count,exit_reason,exact_first_step_bound_pruning_enabled,exact_first_step_bound_evaluated_count,would_prune_count_if_enabled,completion_bound_pruning_enabled,proof_tail_kernel_profile_enabled,wall_time,fail_closed_reason,attempted_exception_type,attempted_max_direct_tasks,rmp_memory_precheck_failed,rmp_memory_precheck_stage,rmp_memory_precheck_reason,rmp_memory_precheck_estimated_column_count,rmp_memory_precheck_estimated_tableau_cells,rmp_memory_precheck_cell_limit,certificate_scope_regression,objective_mismatch,improvement_reason
20-scale full normalized objective,20,lunar_ice_sp50_020_008_seed829008,B2B_R3_true_dual_negative_search_worker,B1B_seeded_root_CG,B2B_R3_true_dual_negative_search_worker,b2b_r3_lightweight_no_full_universe_enumeration,23,,False,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,INCOMPLETE_LIMIT,False,,,1.632942,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4966.000895,182.788358896,6252.834645989,1680.0,False,2965.364179,115.322716,6329.453819,1111.922762,5612.468423,0.597133235,0.630908427,1.01225351,0.661858787,1.632943,1.632942,False,1.632942,False,True,8,3,4376,4376,0,0,0,0,0,249,249,True,225,225,0,,3423,0,True,True,0,,0,,False,0,0.074551,FOUND_NEGATIVE,master.reduced_cost_context,B2B_R3_true_dual_negative_search_worker-root-8,cc32a4b2ac9457ef251db5f6b06f3d1873bd57f917da8909785321896d6e074e,0.46274,188.550365,0.046917,0.046917,177489,397,177489,9139173,139032886,5255,55685,9139173,0,0,0,0,0.0,0.0,384,128,0,57994,8,6,6,2,0,5,WORKER_INCOMPLETE_LIMIT,False,177489,0,False,True,189.442367,Stopped after max_rounds=8; B2B_R3_true_dual_negative_search_worker worker/final-judge root proof is incomplete.,,,False,,,,,,True,False,"wall_time_lower,final_judge_call_count_lower,final_judge_wall_time_lower,time_to_first_addable_negative_available,worker_found_addable_negative"
20-scale full normalized objective,20,lunar_ice_sp50_020_008_seed829008,B2C_limited_pricing_diagnostic,diagnostic_only_no_certificate,B2C_limited_pricing_diagnostic,,0,,False,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,FOUND_NEGATIVE,False,,,1.632942,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4966.000895,182.788358896,6252.834645989,1680.0,False,2965.364179,115.322716,6329.453819,1111.922762,5612.468423,0.597133235,0.630908427,1.01225351,0.661858787,1.632943,1.632942,False,,False,,0,0,4,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,,0,,False,0,0.000339,,master.reduced_cost_context,B2C_limited_pricing_diagnostic-diagnostic-root,516f5fb515669eabab601a47c6bf4d9fefe30bf3d3dd3303592666a6d456f793,1.520042,0.0,1.520042,,498,498,498,0,4807,11,8,266628,0,0,0,0,,,0,8,0,0,0,0,0,0,0,0,FOUND_NEGATIVE,False,0,0,False,False,1.535573,B2C_limited_pricing_diagnostic: limited pricing diagnostic cannot certify no-negative or provide an official bound.,,,False,,,,,,False,False,
20-scale full normalized objective,20,lunar_ice_sp50_020_008_seed829008,B2D_proof_tail_kernel_profile,diagnostic_only_no_certificate,B2D_proof_tail_kernel_profile,,0,,False,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,FOUND_NEGATIVE,False,,,1.632942,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4966.000895,182.788358896,6252.834645989,1680.0,False,2965.364179,115.322716,6329.453819,1111.922762,5612.468423,0.597133235,0.630908427,1.01225351,0.661858787,1.632943,1.632942,False,,False,,0,0,4,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,,0,,False,0,0.00033,,master.reduced_cost_context,B2D_proof_tail_kernel_profile-diagnostic-root,053e3d4a62b1555092267d5ffb1df11413e278f144b6f808f26593488ba64f10,1.538234,0.0,1.538234,,498,498,498,0,4807,11,8,266628,0,0,0,0,,,0,8,0,0,0,0,0,0,0,0,FOUND_NEGATIVE,False,0,0,False,True,1.554659,B2D_proof_tail_kernel_profile: limited pricing diagnostic cannot certify no-negative or provide an official bound.,,,False,,,,,,False,False,
20-scale full normalized objective,20,lunar_ice_sp50_020_009_seed829009,B0_pure_direct_dp,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,,0,,False,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,,False,,,1.893717,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4873.801336,184.313377657,6704.362166051,1680.0,False,3588.029749,138.577524,6799.42464,1062.842533,6446.377129,0.736187116,0.751858198,1.014179197,0.632644365,1.893717,1.893717,False,,False,,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,19.034343,,,,False,,,,,,False,False,
20-scale full normalized objective,20,lunar_ice_sp50_020_009_seed829009,B1A_full_universe_root_audit,accepted_B1,B1A_full_universe_root_audit,,0,1048575,False,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,1.893717,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4873.801336,184.313377657,6704.362166051,1680.0,False,3588.029749,138.577524,6799.42464,1062.842533,6446.377129,0.736187116,0.751858198,1.014179197,0.632644365,1.893717,1.893717,False,,False,,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,False,False,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,3.5e-05,dense RMP tableau precheck failed before loading active columns: estimated_cells=1099554619392 exceeds limit=50000000,,,True,b1a_full_universe_active_rmp,dense RMP tableau precheck failed before loading active columns: estimated_cells=1099554619392 exceeds limit=50000000,1048575,1099554619392,50000000,False,False,
20-scale full normalized objective,20,lunar_ice_sp50_020_009_seed829009,B1B_seeded_root_CG,accepted_B1,B1B_seeded_root_CG,,23,,False,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b1_root_true_dual_pricing_closure,BPC_NODE_LP_CERTIFIED,1.893717,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4873.801336,184.313377657,6704.362166051,1680.0,False,3588.029749,138.577524,6799.42464,1062.842533,6446.377129,0.736187116,0.751858198,1.014179197,0.632644365,1.893717,1.893717,False,1.891169,True,True,6,6,0,0,0,0,0,0,0,0,0,True,1281,1281,0,,0,0,True,True,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,131.725468,,,,False,,,,,,False,False,
20-scale full normalized objective,20,lunar_ice_sp50_020_009_seed829009,B2_PRODUCT_EXACT_SOLVER,fixed_graph_direct_dp_product_exact,B2_PRODUCT_EXACT_SOLVER,,0,,False,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,,,1.893717,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4873.801336,184.313377657,6704.362166051,1680.0,False,3588.029749,138.577524,6799.42464,1062.842533,6446.377129,0.736187116,0.751858198,1.014179197,0.632644365,1.893717,1.893717,False,,False,,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,DIRECT_DP_FIXED_GRAPH_OPTIMAL,1,1.893717,True,1,,,,,,,,,,41776,,41776,0,0,12030,0,697591,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,2e-05,,,,False,,,,,,False,False,
20-scale full normalized objective,20,lunar_ice_sp50_020_009_seed829009,B2A_full_universe_rc_audit_fast_path,B1A_full_universe_root_audit,B2A_full_universe_rc_audit_fast_path,,0,1048575,False,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,1.893717,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4873.801336,184.313377657,6704.362166051,1680.0,False,3588.029749,138.577524,6799.42464,1062.842533,6446.377129,0.736187116,0.751858198,1.014179197,0.632644365,1.893717,1.893717,False,,False,,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,False,False,0,,0,,False,0,0.0,,,,,0.0,0.0,,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,7.5e-05,dense RMP tableau precheck failed before loading active columns: estimated_cells=1099554619392 exceeds limit=50000000,,,True,b2a_full_universe_active_rmp,dense RMP tableau precheck failed before loading active columns: estimated_cells=1099554619392 exceeds limit=50000000,1048575,1099554619392,50000000,False,False,final_judge_wall_time_lower
20-scale full normalized objective,20,lunar_ice_sp50_020_009_seed829009,B2B_seeded_tail_CG,B1B_seeded_root_CG,B2B_seeded_tail_CG,,23,,False,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,INCOMPLETE_LIMIT,False,,,1.893717,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4873.801336,184.313377657,6704.362166051,1680.0,False,3588.029749,138.577524,6799.42464,1062.842533,6446.377129,0.736187116,0.751858198,1.014179197,0.632644365,1.893717,1.893717,False,1.893717,False,True,8,8,15568,15568,0,0,0,0,0,512,512,True,512,512,0,,0,0,True,True,0,,0,,False,0,0.0,,,,,0.0,19.969753,,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,161.140345,Stopped after max_rounds=8; B2B root no-negative proof is incomplete.,,,False,,,,,,True,True,final_judge_wall_time_lower
20-scale full normalized objective,20,lunar_ice_sp50_020_009_seed829009,B2B_R2_worker_before_final_judge,B1B_seeded_root_CG,B2B_R2_worker_before_final_judge,b2b_r2_lightweight_no_full_universe_enumeration,23,,False,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,INCOMPLETE_LIMIT,False,,,1.893717,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4873.801336,184.313377657,6704.362166051,1680.0,False,3588.029749,138.577524,6799.42464,1062.842533,6446.377129,0.736187116,0.751858198,1.014179197,0.632644365,1.893717,1.893717,False,1.893717,False,True,8,3,6272,6272,0,0,0,0,0,268,268,True,236,236,0,,3327,0,True,True,0,,0,,False,0,0.097375,LOCAL_NO_COLUMN_UNCERTIFIED,master.reduced_cost_context,B2B_R2_worker_before_final_judge-root-8,1012baabd7bf69b9313e1c871dd77a5927829be99c969ffc3e657407b65f0020,0.520422,58.765963,0.053873,0.053873,129040,420,129040,2152001,55869799,7148,36602,2152001,0,0,0,0,0.0,0.0,380,132,0,41776,8,6,6,2,0,5,WORKER_INCOMPLETE_LIMIT,False,129040,0,False,True,59.913469,Stopped after max_rounds=8; B2B_R2_worker_before_final_judge worker/final-judge root proof is incomplete.,,,False,,,,,,True,True,"wall_time_lower,final_judge_call_count_lower,final_judge_wall_time_lower,time_to_first_addable_negative_available,worker_found_addable_negative"
20-scale full normalized objective,20,lunar_ice_sp50_020_009_seed829009,B2B_R3_true_dual_negative_search_worker,B1B_seeded_root_CG,B2B_R3_true_dual_negative_search_worker,b2b_r3_lightweight_no_full_universe_enumeration,23,,False,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,INCOMPLETE_LIMIT,False,,,1.893717,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4873.801336,184.313377657,6704.362166051,1680.0,False,3588.029749,138.577524,6799.42464,1062.842533,6446.377129,0.736187116,0.751858198,1.014179197,0.632644365,1.893717,1.893717,False,1.893717,False,True,8,3,6272,6272,0,0,0,0,0,268,268,True,236,236,0,,3327,0,True,True,0,,0,,False,0,0.09956,LOCAL_NO_COLUMN_UNCERTIFIED,master.reduced_cost_context,B2B_R3_true_dual_negative_search_worker-root-8,eeaa7fd4f0252e1af1adb96c72dd4a78add39bfe7e895b73b48ea888187c8f75,0.526628,58.226137,0.054502,0.054502,129040,420,129040,2152001,55869799,7148,36602,2152001,0,0,0,0,0.0,0.0,380,132,0,41776,8,6,6,2,0,5,WORKER_INCOMPLETE_LIMIT,False,129040,0,False,True,59.256624,Stopped after max_rounds=8; B2B_R3_true_dual_negative_search_worker worker/final-judge root proof is incomplete.,,,False,,,,,,True,True,"wall_time_lower,final_judge_call_count_lower,final_judge_wall_time_lower,time_to_first_addable_negative_available,worker_found_addable_negative"
20-scale full normalized objective,20,lunar_ice_sp50_020_009_seed829009,B2C_limited_pricing_diagnostic,diagnostic_only_no_certificate,B2C_limited_pricing_diagnostic,,0,,False,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,FOUND_NEGATIVE,False,,,1.893717,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4873.801336,184.313377657,6704.362166051,1680.0,False,3588.029749,138.577524,6799.42464,1062.842533,6446.377129,0.736187116,0.751858198,1.014179197,0.632644365,1.893717,1.893717,False,,False,,0,0,1,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,,0,,False,0,0.000327,,master.reduced_cost_context,B2C_limited_pricing_diagnostic-diagnostic-root,05f316d46a28ca649c5fc9f544218b358b18119e99c144c14fb96ddccff0b42c,1.275049,0.0,1.275049,,473,473,473,0,3531,11,8,230567,0,0,0,0,,,0,8,0,0,0,0,0,0,0,0,FOUND_NEGATIVE,False,0,0,False,False,1.291223,B2C_limited_pricing_diagnostic: limited pricing diagnostic cannot certify no-negative or provide an official bound.,,,False,,,,,,False,False,
20-scale full normalized objective,20,lunar_ice_sp50_020_009_seed829009,B2D_proof_tail_kernel_profile,diagnostic_only_no_certificate,B2D_proof_tail_kernel_profile,,0,,False,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,FOUND_NEGATIVE,False,,,1.893717,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4873.801336,184.313377657,6704.362166051,1680.0,False,3588.029749,138.577524,6799.42464,1062.842533,6446.377129,0.736187116,0.751858198,1.014179197,0.632644365,1.893717,1.893717,False,,False,,0,0,1,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,,0,,False,0,0.000321,,master.reduced_cost_context,B2D_proof_tail_kernel_profile-diagnostic-root,3cce9ef10a4f034bad8a350665498d1df1387b52a8768554247e23f2bd75a8f3,1.270632,0.0,1.270632,,473,473,473,0,3531,11,8,230567,0,0,0,0,,,0,8,0,0,0,0,0,0,0,0,FOUND_NEGATIVE,False,0,0,False,True,1.287068,B2D_proof_tail_kernel_profile: limited pricing diagnostic cannot certify no-negative or provide an official bound.,,,False,,,,,,False,False,
20-scale full normalized objective,20,lunar_ice_sp50_020_010_seed829010,B0_pure_direct_dp,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,,0,,False,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,,False,,,1.63639,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4842.59149,173.604532357,6510.555504182,1680.0,False,2912.410126,109.936597,6538.491152,1081.899833,5637.743184,0.601415612,0.633258795,1.004290824,0.643987996,1.636391,1.63639,False,,False,,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,44.280573,,,,False,,,,,,False,False,
20-scale full normalized objective,20,lunar_ice_sp50_020_010_seed829010,B1A_full_universe_root_audit,accepted_B1,B1A_full_universe_root_audit,,0,1048575,False,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,1.63639,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4842.59149,173.604532357,6510.555504182,1680.0,False,2912.410126,109.936597,6538.491152,1081.899833,5637.743184,0.601415612,0.633258795,1.004290824,0.643987996,1.636391,1.63639,False,,False,,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,False,False,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,4e-05,dense RMP tableau precheck failed before loading active columns: estimated_cells=1099554619392 exceeds limit=50000000,,,True,b1a_full_universe_active_rmp,dense RMP tableau precheck failed before loading active columns: estimated_cells=1099554619392 exceeds limit=50000000,1048575,1099554619392,50000000,False,False,
20-scale full normalized objective,20,lunar_ice_sp50_020_010_seed829010,B1B_seeded_root_CG,accepted_B1,B1B_seeded_root_CG,,23,,False,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b1_root_true_dual_pricing_closure,BPC_NODE_LP_CERTIFIED,1.63639,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4842.59149,173.604532357,6510.555504182,1680.0,False,2912.410126,109.936597,6538.491152,1081.899833,5637.743184,0.601415612,0.633258795,1.004290824,0.643987996,1.636391,1.63639,False,1.625919,True,True,5,5,0,0,0,0,0,0,0,0,0,True,1318,1318,0,,0,0,True,True,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,233.886766,,,,False,,,,,,False,False,
20-scale full normalized objective,20,lunar_ice_sp50_020_010_seed829010,B2_PRODUCT_EXACT_SOLVER,fixed_graph_direct_dp_product_exact,B2_PRODUCT_EXACT_SOLVER,,0,,False,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,,,1.63639,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4842.59149,173.604532357,6510.555504182,1680.0,False,2912.410126,109.936597,6538.491152,1081.899833,5637.743184,0.601415612,0.633258795,1.004290824,0.643987996,1.636391,1.63639,False,,False,,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,DIRECT_DP_FIXED_GRAPH_OPTIMAL,1,1.63639,True,1,,,,,,,,,,93184,,93184,0,0,22217,0,1718165,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,1.7e-05,,,,False,,,,,,False,False,
20-scale full normalized objective,20,lunar_ice_sp50_020_010_seed829010,B2A_full_universe_rc_audit_fast_path,B1A_full_universe_root_audit,B2A_full_universe_rc_audit_fast_path,,0,1048575,False,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,1.63639,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4842.59149,173.604532357,6510.555504182,1680.0,False,2912.410126,109.936597,6538.491152,1081.899833,5637.743184,0.601415612,0.633258795,1.004290824,0.643987996,1.636391,1.63639,False,,False,,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,False,False,0,,0,,False,0,0.0,,,,,0.0,0.0,,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,8e-05,dense RMP tableau precheck failed before loading active columns: estimated_cells=1099554619392 exceeds limit=50000000,,,True,b2a_full_universe_active_rmp,dense RMP tableau precheck failed before loading active columns: estimated_cells=1099554619392 exceeds limit=50000000,1048575,1099554619392,50000000,False,False,final_judge_wall_time_lower
20-scale full normalized objective,20,lunar_ice_sp50_020_010_seed829010,B2B_seeded_tail_CG,B1B_seeded_root_CG,B2B_seeded_tail_CG,,23,,False,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,INCOMPLETE_LIMIT,False,,,1.63639,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4842.59149,173.604532357,6510.555504182,1680.0,False,2912.410126,109.936597,6538.491152,1081.899833,5637.743184,0.601415612,0.633258795,1.004290824,0.643987996,1.636391,1.63639,False,1.632163,False,True,8,8,16650,16650,0,0,0,0,0,512,512,True,512,512,0,,0,0,True,True,0,,0,,False,0,0.0,,,,,0.0,45.798133,,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,364.334535,Stopped after max_rounds=8; B2B root no-negative proof is incomplete.,,,False,,,,,,True,True,final_judge_wall_time_lower
20-scale full normalized objective,20,lunar_ice_sp50_020_010_seed829010,B2B_R2_worker_before_final_judge,B1B_seeded_root_CG,B2B_R2_worker_before_final_judge,b2b_r2_lightweight_no_full_universe_enumeration,23,,False,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,INCOMPLETE_LIMIT,False,,,1.63639,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4842.59149,173.604532357,6510.555504182,1680.0,False,2912.410126,109.936597,6538.491152,1081.899833,5637.743184,0.601415612,0.633258795,1.004290824,0.643987996,1.636391,1.63639,False,1.63639,False,True,8,2,6428,6428,0,0,0,0,0,201,201,True,170,170,0,,0,0,True,True,0,,0,,False,0,0.042703,FOUND_NEGATIVE,master.reduced_cost_context,B2B_R2_worker_before_final_judge-root-8,87dc393528bc4ed98f351adae281ca5ea2296c5d6616c834dbf31f5ef3effd16,0.651295,89.36939,0.066848,0.066848,190929,536,190929,3503733,89290260,7289,44946,3503733,0,0,0,0,0.0,0.0,386,126,0,93184,8,8,8,0,0,6,WORKER_INCOMPLETE_LIMIT,False,190929,0,False,True,90.406529,Stopped after max_rounds=8; B2B_R2_worker_before_final_judge worker/final-judge root proof is incomplete.,,,False,,,,,,True,True,"wall_time_lower,final_judge_call_count_lower,final_judge_wall_time_lower,time_to_first_addable_negative_available,worker_found_addable_negative"
20-scale full normalized objective,20,lunar_ice_sp50_020_010_seed829010,B2B_R3_true_dual_negative_search_worker,B1B_seeded_root_CG,B2B_R3_true_dual_negative_search_worker,b2b_r3_lightweight_no_full_universe_enumeration,23,,False,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,INCOMPLETE_LIMIT,False,,,1.63639,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4842.59149,173.604532357,6510.555504182,1680.0,False,2912.410126,109.936597,6538.491152,1081.899833,5637.743184,0.601415612,0.633258795,1.004290824,0.643987996,1.636391,1.63639,False,1.63639,False,True,8,2,6428,6428,0,0,0,0,0,201,201,True,170,170,0,,0,0,True,True,0,,0,,False,0,0.040214,FOUND_NEGATIVE,master.reduced_cost_context,B2B_R3_true_dual_negative_search_worker-root-8,88cc184c267bfc237f327100a5a667b0cf730a0c3166ffc2a7c6603f63b51c9e,0.652977,89.465552,0.068306,0.068306,190929,536,190929,3503733,89290260,7289,44946,3503733,0,0,0,0,0.0,0.0,386,126,0,93184,8,8,8,0,0,6,WORKER_INCOMPLETE_LIMIT,False,190929,0,False,True,90.496826,Stopped after max_rounds=8; B2B_R3_true_dual_negative_search_worker worker/final-judge root proof is incomplete.,,,False,,,,,,True,True,"wall_time_lower,final_judge_call_count_lower,final_judge_wall_time_lower,time_to_first_addable_negative_available,worker_found_addable_negative"
20-scale full normalized objective,20,lunar_ice_sp50_020_010_seed829010,B2C_limited_pricing_diagnostic,diagnostic_only_no_certificate,B2C_limited_pricing_diagnostic,,0,,False,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,FOUND_NEGATIVE,False,,,1.63639,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4842.59149,173.604532357,6510.555504182,1680.0,False,2912.410126,109.936597,6538.491152,1081.899833,5637.743184,0.601415612,0.633258795,1.004290824,0.643987996,1.636391,1.63639,False,,False,,0,0,3,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,,0,,False,0,0.000431,,master.reduced_cost_context,B2C_limited_pricing_diagnostic-diagnostic-root,3f8b221c934de4f16b627fd4e3fb47b14416769dfdcdbdc32a6bbce5d4f65652,1.591212,0.0,1.591212,,527,527,527,0,2327,9,8,287818,0,0,0,0,,,0,8,0,0,0,0,0,0,0,0,FOUND_NEGATIVE,False,0,0,False,False,1.607513,B2C_limited_pricing_diagnostic: limited pricing diagnostic cannot certify no-negative or provide an official bound.,,,False,,,,,,False,False,
